year,level_1,level_2,level_3,level_4,value
1998,Employed Male Residents Aged 60 - 64 Years,Services,Business Services,Professional Services,na
1998,Employed Male Residents Aged 60 - 64 Years,Services,Business Services,Administrative & Support Services,na
1998,Employed Male Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Public Administration & Education,1.2
1998,Employed Male Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Health & Social Services,0.4
1998,Employed Male Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1998,Employed Male Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1998,Employed Male Residents Aged 65 Years & Over,Services,Business Services,Real Estate Services,na
1998,Employed Male Residents Aged 65 Years & Over,Services,Business Services,Professional Services,na
1998,Employed Male Residents Aged 65 Years & Over,Services,Business Services,Administrative & Support Services,na
1998,Employed Male Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Public Administration & Education,0.4
1998,Employed Male Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Health & Social Services,0.3
1998,Employed Male Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1998,Employed Male Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,All Industries (Employed Male Residents),Services,Business Services,Real Estate Services,na
1999,All Industries (Employed Male Residents),Services,Business Services,Professional Services,na
1999,All Industries (Employed Male Residents),Services,Business Services,Administrative & Support Services,na
1999,All Industries (Employed Male Residents),Services,"Community, Social & Personal Services",Public Administration & Education,107.5
1999,All Industries (Employed Male Residents),Services,"Community, Social & Personal Services",Health & Social Services,11.2
1999,All Industries (Employed Male Residents),Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,All Industries (Employed Male Residents),Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Male Residents Aged 15 - 19 Years,Services,Business Services,Real Estate Services,na
1999,Employed Male Residents Aged 15 - 19 Years,Services,Business Services,Professional Services,na
1999,Employed Male Residents Aged 15 - 19 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Male Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Public Administration & Education,13
1999,Employed Male Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Health & Social Services,0.1
1999,Employed Male Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Male Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Male Residents Aged 20 - 24 Years,Services,Business Services,Real Estate Services,na
1999,Employed Male Residents Aged 20 - 24 Years,Services,Business Services,Professional Services,na
1999,Employed Male Residents Aged 20 - 24 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Male Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Public Administration & Education,37.1
1999,Employed Male Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Health & Social Services,0.3
1999,Employed Male Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Male Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Male Residents Aged 25 - 29 Years,Services,Business Services,Real Estate Services,na
1999,Employed Male Residents Aged 25 - 29 Years,Services,Business Services,Professional Services,na
1999,Employed Male Residents Aged 25 - 29 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Male Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services",Public Administration & Education,12.4
1999,Employed Male Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services",Health & Social Services,1.4
1999,Employed Male Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Male Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Male Residents Aged 30 - 34 Years,Services,Business Services,Real Estate Services,na
1999,Employed Male Residents Aged 30 - 34 Years,Services,Business Services,Professional Services,na
1999,Employed Male Residents Aged 30 - 34 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Male Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Public Administration & Education,9.6
1999,Employed Male Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Health & Social Services,1.6
1999,Employed Male Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Male Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Male Residents Aged 35 - 39 Years,Services,Business Services,Real Estate Services,na
1999,Employed Male Residents Aged 35 - 39 Years,Services,Business Services,Professional Services,na
1999,Employed Male Residents Aged 35 - 39 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Male Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Public Administration & Education,8.7
1999,Employed Male Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Health & Social Services,1.8
1999,Employed Male Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Male Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Male Residents Aged 40 - 44 Years,Services,Business Services,Real Estate Services,na
1999,Employed Male Residents Aged 40 - 44 Years,Services,Business Services,Professional Services,na
1999,Employed Male Residents Aged 40 - 44 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Male Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Public Administration & Education,8.4
1999,Employed Male Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Health & Social Services,1.8
1999,Employed Male Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Male Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Male Residents Aged 45 - 49 Years,Services,Business Services,Real Estate Services,na
1999,Employed Male Residents Aged 45 - 49 Years,Services,Business Services,Professional Services,na
1999,Employed Male Residents Aged 45 - 49 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Male Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Public Administration & Education,6.3
1999,Employed Male Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Health & Social Services,1.1
1999,Employed Male Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Male Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Male Residents Aged 50 - 54 Years,Services,Business Services,Real Estate Services,na
1999,Employed Male Residents Aged 50 - 54 Years,Services,Business Services,Professional Services,na
1999,Employed Male Residents Aged 50 - 54 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Male Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Public Administration & Education,6.2
1999,Employed Male Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Health & Social Services,1.4
1999,Employed Male Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Male Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Male Residents Aged 55 - 59 Years,Services,Business Services,Real Estate Services,na
1999,Employed Male Residents Aged 55 - 59 Years,Services,Business Services,Professional Services,na
