year,level_1,level_2,level_3,level_4,value
1999,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Real Estate Services,na
1999,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Professional Services,na
1999,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Public Administration & Education,10.2
1999,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Health & Social Services,4.6
1999,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Real Estate Services,na
1999,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Professional Services,na
1999,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Public Administration & Education,10.2
1999,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Health & Social Services,5.1
1999,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Real Estate Services,na
1999,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Professional Services,na
1999,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Public Administration & Education,8.9
1999,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Health & Social Services,3.8
1999,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Real Estate Services,na
1999,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Professional Services,na
1999,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Public Administration & Education,6
1999,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Health & Social Services,3.2
1999,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Real Estate Services,na
1999,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Professional Services,na
1999,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Public Administration & Education,2.4
1999,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Health & Social Services,1.8
1999,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Real Estate Services,na
1999,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Professional Services,na
1999,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Administrative & Support Services,na
1999,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Public Administration & Education,1.5
1999,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Health & Social Services,0.9
1999,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1999,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Real Estate Services,na
1999,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Professional Services,na
1999,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Administrative & Support Services,na
1999,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Public Administration & Education,0.2
1999,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Health & Social Services,0.1
1999,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1999,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2000,All Industries (Employed Female Residents),Services,Business Services,Real Estate Services,18.5
2000,All Industries (Employed Female Residents),Services,Business Services,Professional Services,35.7
2000,All Industries (Employed Female Residents),Services,Business Services,Administrative & Support Services,19.5
2000,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Public Administration & Education,66.4
2000,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Health & Social Services,35.3
2000,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2000,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2000,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Real Estate Services,0.2
2000,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Professional Services,0.4
2000,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Administrative & Support Services,0.4
2000,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Public Administration & Education,1.3
2000,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Health & Social Services,0.7
2000,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2000,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2000,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Real Estate Services,2.1
2000,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Professional Services,5.1
2000,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Administrative & Support Services,1.9
2000,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Public Administration & Education,8.1
2000,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Health & Social Services,3.4
